1641,2.9382
1642,2.9375
1643,2.9367
1644,2.9359
1645,2.9352
1646,2.9344
1647,2.9336
1648,2.9329
1649,2.9321
1650,2.9314
1651,2.9306
1652,2.9298
1653,2.9291
1654,2.9283
1655,2.9275
1656,2.9268
1657,2.926
1658,2.9252
1659,2.9245
1660,2.9237
1661,2.9229
1662,2.9222
1663,2.9214
1664,2.9206
1665,2.9199
1666,2.9191
1667,2.9183
1668,2.9176
1669,2.9168
1670,2.916
1671,2.9153
1672,2.9145
1673,2.9137
1674,2.913
1675,2.9122
1676,2.9114
1677,2.9107
1678,2.9099
1679,2.9091
1680,2.9084
1681,2.9076
1682,2.9068
1683,2.9061
1684,2.9053
1685,2.9045
1686,2.9038
1687,2.903
1688,2.9023
1689,2.9015
1690,2.9007
1691,2.9
1692,2.8992
1693,2.8984
1694,2.8977
1695,2.8969
1696,2.8961
1697,2.8954
1698,2.8946
1699,2.8938
1700,2.8931
1701,2.8923
1702,2.8915
1703,2.8908
1704,2.89
1705,2.8892
1706,2.8885
1707,2.8877
1708,2.8869
1709,2.8862
1710,2.8854
1711,2.8846
1712,2.8839
1713,2.8831
1714,2.8823
1715,2.8816
1716,2.8808
1717,2.88
1718,2.8793
1719,2.8785
1720,2.8777
1721,2.877
1722,2.8762
1723,2.8755
1724,2.8747
1725,2.8739
1726,2.8732
1727,2.8724
1728,2.8716
1729,2.8709
1730,2.8701
1731,2.8693
1732,2.8686
1733,2.8678
1734,2.867
1735,2.8663
1736,2.8655
1737,2.8647
1738,2.864
1739,2.8632
1740,2.8624
1741,2.8617
1742,2.8609
1743,2.8601
1744,2.8594
1745,2.8586
1746,2.8578
1747,2.8571
1748,2.8563
1749,2.8555
1750,2.8548
1751,2.854
1752,2.8532
1753,2.8525
1754,2.8517
1755,2.8509
1756,2.8502
1757,2.8494
1758,2.8486
1759,2.8479
1760,2.8471
1761,2.8464
1762,2.8456
1763,2.8448
1764,2.8441
1765,2.8433
1766,2.8425
1767,2.8418
1768,2.841
1769,2.8402
1770,2.8395
1771,2.8387
1772,2.8379
1773,2.8372
1774,2.8364
1775,2.8356
1776,2.8349
1777,2.8341
1778,2.8333
1779,2.8326
1780,2.8318
1781,2.831
1782,2.8303
1783,2.8295
1784,2.8287
1785,2.828
1786,2.8272
1787,2.8264
1788,2.8257
1789,2.8249
1790,2.8241
1791,2.8234
1792,2.8226
1793,2.8218
1794,2.8211
1795,2.8203
1796,2.8195
1797,2.8188
1798,2.818
1799,2.8173
1800,2.8165
1801,2.8157
1802,2.815
1803,2.8142
1804,2.8134
1805,2.8127
1806,2.8119
1807,2.8111
1808,2.8104
1809,2.8096
1810,2.8088
1811,2.8081
1812,2.8073
1813,2.8065
1814,2.8058
1815,2.805
1816,2.8042
1817,2.8035
1818,2.8027
1819,2.8019
1820,2.8012
1821,2.8004
1822,2.7996
1823,2.7989
1824,2.7981
1825,2.7973
1826,2.7966
1827,2.7958
1828,2.795
1829,2.7943
1830,2.7935
1831,2.7927
1832,2.792
1833,2.7912
1834,2.7905
1835,2.7897
1836,2.7889
1837,2.7882
1838,2.7874
1839,2.7866
1840,2.7859
1841,2.7851
1842,2.7843
1843,2.7836
1844,2.7828
1845,2.782
1846,2.7813
1847,2.7805
1848,2.7797
1849,2.779
1850,2.7782
1851,2.7774
1852,2.7767
1853,2.7759
1854,2.7751
1855,2.7744
1856,2.7736
1857,2.7728
1858,2.7721
1859,2.7713
1860,2.7705
1861,2.7698
1862,2.769
1863,2.7682
1864,2.7675
1865,2.7667
1866,2.7659
1867,2.7652
1868,2.7644
1869,2.7636
1870,2.7629
1871,2.7621
1872,2.7614
1873,2.7606
1874,2.7598
1875,2.7591
1876,2.7583
1877,2.7575
1878,2.7568
1879,2.756
1880,2.7552
1881,2.7545
1882,2.7537
1883,2.7529
1884,2.7522
1885,2.7514
1886,2.7506
1887,2.7499
1888,2.7491
1889,2.7483
1890,2.7476
1891,2.7468
1892,2.746
1893,2.7453
1894,2.7445
1895,2.7437
1896,2.743
1897,2.7422
1898,2.7414
1899,2.7407
1900,2.7399
1901,2.7391
